row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,peeling_residual,residual_size,stopping_failure,erased_rank,ambiguity_dim,rank_failure
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,53,3631218832,"[1, 2, 7, 8, 10, 11, 14, 16, 19, 22]",10,"[2, 7, 8, 10, 11, 14, 16, 19, 22]",9,1,9,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,54,3632218835,"[0, 10, 11, 19, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,55,3633218838,"[9, 12, 17]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,56,3634218841,"[4, 19, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,57,3635218844,"[1, 7, 12, 13, 15, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,58,3636218847,"[10, 16, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,59,3637218850,"[8, 9, 21, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,60,3638218853,"[5, 11, 14, 20]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,61,3639218856,"[4, 8, 18]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,62,3640218859,"[1, 10, 17, 19, 22, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,63,3641218862,"[0, 4, 5, 10, 13]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,64,3642218865,"[4, 9, 10, 13]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,65,3643218868,"[0, 9, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,66,3644218871,"[3, 9, 16]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,67,3645218874,"[1, 3, 7, 10, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,68,3646218877,"[8, 10, 11]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,69,3647218880,"[1, 5, 10, 11, 17, 18, 19, 20]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,70,3648218883,"[1, 3, 4, 6, 9, 13, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,71,3649218886,"[1, 2, 12, 14, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,72,3650218889,"[4, 9, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,73,3651218892,"[6, 8, 14, 20]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,74,3652218895,"[14, 16, 18]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,75,3653218898,"[1, 6, 8]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,76,3654218901,"[4, 7, 15, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,77,3655218904,"[2, 5, 12, 13, 16, 18, 22]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,78,3656218907,"[5, 17, 19, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,79,3657218910,"[0, 2, 10, 12, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,80,3658218913,"[2, 4, 6, 8, 11, 16, 17]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,81,3659218916,"[0, 3, 16, 18, 21, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,82,3660218919,"[2, 6, 9, 10, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,83,3661218922,"[0, 4, 8, 10, 11]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,84,3662218925,"[2, 5, 6, 10, 12, 21]",6,"[6, 12]",2,1,5,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,85,3663218928,"[0, 7, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,86,3664218931,"[4, 8, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,87,3665218934,"[0, 10, 12, 17, 22]",5,"[0, 10, 12, 22]",4,1,4,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,88,3666218937,"[10, 11, 12, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,89,3667218940,"[1, 13, 17, 21, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,90,3668218943,"[12, 23]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,91,3669218946,"[0, 4, 5, 8, 10, 17, 20, 22]",8,"[5, 8, 10, 20, 22]",5,1,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,92,3670218949,"[1, 9, 22]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,93,3671218952,"[2, 3, 4, 6, 8, 9, 14, 18]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,94,3672218955,"[3, 4, 13, 16, 17, 21]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,95,3673218958,[9],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,96,3674218961,"[6, 7, 21]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,97,3675218964,"[10, 11, 13, 15, 17]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,98,3676218967,"[6, 21]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,99,3677218970,"[6, 11, 13, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,100,3678218973,"[1, 2, 6, 10, 12, 19]",6,"[6, 12]",2,1,5,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,101,3679218976,[8],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,102,3680218979,"[0, 8, 15, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,103,3681218982,"[1, 15, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,104,3682218985,"[1, 5, 6, 8]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,105,3683218988,"[17, 18, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,106,3684218991,"[1, 2, 6, 10]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,107,3685218994,"[6, 7, 8, 17, 21, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,108,3686218997,"[5, 8, 9, 14, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,109,3687219000,"[6, 11, 17]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,110,3688219003,"[3, 6, 9, 19, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,111,3689219006,"[0, 5, 17]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,112,3690219009,"[4, 6, 10, 14]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,113,3691219012,"[8, 11, 16, 19, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,114,3692219015,"[2, 12, 18, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,115,3693219018,"[0, 11, 12, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,116,3694219021,"[4, 6, 12, 21]",4,"[6, 12]",2,1,3,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,117,3695219024,"[0, 2, 4, 19]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,118,3696219027,"[1, 8, 13, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,119,3697219030,"[11, 14, 20]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,120,3698219033,"[3, 7, 8]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,121,3699219036,"[4, 6, 11, 18, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,122,3700219039,"[0, 2, 6, 11, 17, 19, 21, 22, 23]",9,"[0, 6, 11, 19, 21, 22]",6,1,8,1,1
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,123,3701219042,[21],1,[],0,0,1,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,124,3702219045,"[4, 5, 8, 9, 21, 22, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,125,3703219048,"[2, 14, 17, 20, 22, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,126,3704219051,"[8, 17, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q00,code_n24_k12_cw3_000,q00,train,127,3705219054,"[4, 15, 17, 18]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,0,2856838714,"[0, 2, 5, 11, 15, 16, 23]",7,"[2, 5, 11, 15]",4,1,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,1,2857838717,"[4, 10, 13, 14, 15]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,2,2858838720,"[3, 6, 9, 12, 16, 17, 18, 23]",8,"[6, 12]",2,1,7,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,3,2859838723,"[0, 4, 15, 18, 21, 23]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,4,2860838726,"[4, 10, 11, 13, 17, 19, 21, 23]",8,"[10, 11, 13, 17, 19, 21, 23]",7,1,7,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,5,2861838729,"[2, 6, 11, 12, 18, 20]",6,"[6, 12]",2,1,5,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,6,2862838732,"[1, 7, 10]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,7,2863838735,"[1, 3, 6, 7, 10, 14, 19, 20, 23]",9,"[1, 6, 7, 10, 14, 19, 20]",7,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,8,2864838738,"[2, 18]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,9,2865838741,"[2, 9, 11, 12, 15, 19, 23]",7,[],0,0,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,10,2866838744,"[3, 4, 9, 13, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,11,2867838747,"[8, 15, 21, 22]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,12,2868838750,"[1, 5, 12, 16, 22]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,13,2869838753,"[1, 2, 3, 5, 9, 11, 13, 16, 18]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,14,2870838756,"[2, 3, 8, 10, 19, 21]",6,"[2, 8, 10, 19]",4,1,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,15,2871838759,"[4, 5, 7, 8, 13, 16, 18, 19, 22]",9,[],0,0,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,16,2872838762,"[7, 8]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,17,2873838765,"[5, 19, 22, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,18,2874838768,"[2, 3, 4, 5, 6, 8, 10, 17]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,19,2875838771,"[5, 18, 19]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,20,2876838774,"[0, 2, 3, 10, 14, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,21,2877838777,"[5, 8]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,22,2878838780,"[8, 20, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,23,2879838783,"[5, 6, 8, 9, 14, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,24,2880838786,"[4, 9, 13, 15, 18, 19]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,25,2881838789,"[4, 5, 8, 10, 15, 17]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,26,2882838792,"[0, 12, 14, 16, 18]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,27,2883838795,"[0, 2]",2,[],0,0,2,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,28,2884838798,"[3, 6, 10, 12, 17, 18, 19, 20, 21]",9,"[6, 12]",2,1,8,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,29,2885838801,"[9, 12, 16, 18, 21]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,30,2886838804,"[0, 7, 11, 18, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,31,2887838807,"[2, 4, 9, 12, 15, 17, 19, 21]",8,"[4, 9, 15, 21]",4,1,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,32,2888838810,"[0, 3, 7, 8, 16, 17]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,33,2889838813,"[1, 2, 4, 6, 7, 11, 12, 13, 15]",9,"[1, 6, 11, 12]",4,1,8,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,34,2890838816,"[7, 12, 19, 23]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,35,2891838819,"[0, 1, 4, 16, 19, 20]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,36,2892838822,"[2, 3, 4, 6, 10, 12, 14, 19]",8,"[6, 12]",2,1,7,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,37,2893838825,"[3, 4, 5, 6, 8, 10, 17, 20, 22]",9,"[5, 8, 10, 20, 22]",5,1,9,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,38,2894838828,"[6, 17, 19, 20, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,39,2895838831,"[11, 12, 17, 19, 20]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,40,2896838834,"[6, 10, 11, 12, 15]",5,"[6, 12]",2,1,4,1,1
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,41,2897838837,"[0, 4, 8, 18, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,42,2898838840,"[0, 9, 11, 12, 17, 18]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,43,2899838843,"[1, 14, 17, 22]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,44,2900838846,"[0, 8, 14, 15, 19, 22]",6,[],0,0,6,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,45,2901838849,"[7, 14, 16]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,46,2902838852,"[9, 13, 23]",3,[],0,0,3,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,47,2903838855,"[6, 7, 14, 22]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,48,2904838858,"[1, 4, 7, 9, 11, 13, 15, 21]",8,"[4, 9, 15, 21]",4,1,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,49,2905838861,"[2, 8, 9, 22, 23]",5,[],0,0,5,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,50,2906838864,"[2, 3, 9, 16]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,51,2907838867,"[4, 7, 15, 21]",4,[],0,0,4,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,52,2908838870,"[1, 2, 5, 11, 12, 13, 14, 17]",8,[],0,0,8,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,53,2909838873,"[4, 8, 12, 14, 19, 20, 21]",7,"[8, 19, 20]",3,1,7,0,0
code_n24_k12_cw3_000_q01,code_n24_k12_cw3_000,q01,train,54,2910838876,"[0, 1, 2, 5, 10, 16, 18, 23]",8,[],0,0,8,0,0
